"Record_number","Study_midyear","Latitude","Longitude","Site.x","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Site.y"
5536,2011,52.4,5.92,"52.25 5.75",69.0583333333333,77.7083333333333,80.9666666666667,60.65,75.5833333333333,56.8333333333333,83.525,86.6083333333333,87.725,65.5416666666667,55.3666666666667,58.1666666666667,97.8333333333333,70.9083333333333,80.3583333333333,87.9666666666667,73.7333333333333,52.2916666666667,78.5,66.4166666666667,65.3083333333333,78.9416666666667,74.9333333333333,65.7833333333333,69.675,83.05,70.5583333333333,69.8,78.2416666666667,87.675,66.325,79.1666666666667,"52.25 5.75"
5537,2012,52.4,5.92,"52.25 5.75",69.0583333333333,77.7083333333333,80.9666666666667,60.65,75.5833333333333,56.8333333333333,83.525,86.6083333333333,87.725,65.5416666666667,55.3666666666667,58.1666666666667,97.8333333333333,70.9083333333333,80.3583333333333,87.9666666666667,73.7333333333333,52.2916666666667,78.5,66.4166666666667,65.3083333333333,78.9416666666667,74.9333333333333,65.7833333333333,69.675,83.05,70.5583333333333,69.8,78.2416666666667,87.675,66.325,79.1666666666667,"52.25 5.75"
5538,2012,52.4,5.92,"52.25 5.75",69.0583333333333,77.7083333333333,80.9666666666667,60.65,75.5833333333333,56.8333333333333,83.525,86.6083333333333,87.725,65.5416666666667,55.3666666666667,58.1666666666667,97.8333333333333,70.9083333333333,80.3583333333333,87.9666666666667,73.7333333333333,52.2916666666667,78.5,66.4166666666667,65.3083333333333,78.9416666666667,74.9333333333333,65.7833333333333,69.675,83.05,70.5583333333333,69.8,78.2416666666667,87.675,66.325,79.1666666666667,"52.25 5.75"
5587,2008,45.62333333,-90.79666667,"45.75 -90.75",72.0166666666667,52.9,52.6583333333333,48.975,75.425,90.8833333333333,62.5583333333333,62.5583333333333,67.2916666666667,75.0166666666667,79.7916666666667,56.4,57.0833333333333,69.1833333333333,70.5833333333333,76,92.4083333333333,55.5416666666667,67.2416666666667,61.7833333333333,54.4833333333333,63.55,57.075,51.2166666666667,87.9833333333333,58.1416666666667,63.5083333333333,75.1416666666667,82.4833333333333,68.0916666666667,79.9583333333333,80.8166666666667,"45.75 -90.75"
5622,2012.5,61.85,24.28,"61.75 24.25",60.425,59.1,63.15,50.0083333333333,54.2583333333333,51.2416666666667,59.7666666666667,44.3916666666667,52.5083333333333,51.425,49.625,52.6166666666667,61.3416666666667,51.4333333333333,55.45,56.2416666666667,41.9583333333333,47.4,54.4666666666667,53.2666666666667,49.575,54.575,61.6833333333333,37.7083333333333,47.6833333333333,57.1333333333333,68.3333333333333,46.125,36.6333333333333,50.2666666666667,46.2583333333333,35.1166666666667,"61.75 24.25"
5623,2008.5,35.2,104.67,"35.25 104.75",36.1333333333333,31.3916666666667,37.0083333333333,35.35,47.2166666666667,30.275,58.1583333333333,49.575,32.7083333333333,33.7833333333333,41.1,28.4083333333333,39.2416666666667,38.2083333333333,38.2583333333333,40.3916666666667,32.4583333333333,57.5666666666667,35.6416666666667,45.1,36.4333333333333,41.7916666666667,41.0166666666667,31.55,37.5916666666667,40.35,43.8916666666667,52.3666666666667,49.3583333333333,42.6083333333333,39.55,54.3,"35.25 104.75"
5624,2009.5,35.2,104.67,"35.25 104.75",36.1333333333333,31.3916666666667,37.0083333333333,35.35,47.2166666666667,30.275,58.1583333333333,49.575,32.7083333333333,33.7833333333333,41.1,28.4083333333333,39.2416666666667,38.2083333333333,38.2583333333333,40.3916666666667,32.4583333333333,57.5666666666667,35.6416666666667,45.1,36.4333333333333,41.7916666666667,41.0166666666667,31.55,37.5916666666667,40.35,43.8916666666667,52.3666666666667,49.3583333333333,42.6083333333333,39.55,54.3,"35.25 104.75"
5625,2010.5,35.2,104.67,"35.25 104.75",36.1333333333333,31.3916666666667,37.0083333333333,35.35,47.2166666666667,30.275,58.1583333333333,49.575,32.7083333333333,33.7833333333333,41.1,28.4083333333333,39.2416666666667,38.2083333333333,38.2583333333333,40.3916666666667,32.4583333333333,57.5666666666667,35.6416666666667,45.1,36.4333333333333,41.7916666666667,41.0166666666667,31.55,37.5916666666667,40.35,43.8916666666667,52.3666666666667,49.3583333333333,42.6083333333333,39.55,54.3,"35.25 104.75"
5626,2011.5,35.2,104.67,"35.25 104.75",36.1333333333333,31.3916666666667,37.0083333333333,35.35,47.2166666666667,30.275,58.1583333333333,49.575,32.7083333333333,33.7833333333333,41.1,28.4083333333333,39.2416666666667,38.2083333333333,38.2583333333333,40.3916666666667,32.4583333333333,57.5666666666667,35.6416666666667,45.1,36.4333333333333,41.7916666666667,41.0166666666667,31.55,37.5916666666667,40.35,43.8916666666667,52.3666666666667,49.3583333333333,42.6083333333333,39.55,54.3,"35.25 104.75"
5627,2012.5,35.2,104.67,"35.25 104.75",36.1333333333333,31.3916666666667,37.0083333333333,35.35,47.2166666666667,30.275,58.1583333333333,49.575,32.7083333333333,33.7833333333333,41.1,28.4083333333333,39.2416666666667,38.2083333333333,38.2583333333333,40.3916666666667,32.4583333333333,57.5666666666667,35.6416666666667,45.1,36.4333333333333,41.7916666666667,41.0166666666667,31.55,37.5916666666667,40.35,43.8916666666667,52.3666666666667,49.3583333333333,42.6083333333333,39.55,54.3,"35.25 104.75"
5628,2013.5,35.2,104.67,"35.25 104.75",36.1333333333333,31.3916666666667,37.0083333333333,35.35,47.2166666666667,30.275,58.1583333333333,49.575,32.7083333333333,33.7833333333333,41.1,28.4083333333333,39.2416666666667,38.2083333333333,38.2583333333333,40.3916666666667,32.4583333333333,57.5666666666667,35.6416666666667,45.1,36.4333333333333,41.7916666666667,41.0166666666667,31.55,37.5916666666667,40.35,43.8916666666667,52.3666666666667,49.3583333333333,42.6083333333333,39.55,54.3,"35.25 104.75"
5632,2011.5,24.53,101.02,"24.75 101.25",90.8666666666667,71.2916666666667,55.525,53.175,92.475,85.925,77.3333333333333,64.125,82.0583333333333,97.175,73.575,85.3083333333333,70.8833333333333,95.4666666666667,89.3083333333333,106.15,97.9833333333333,65.55,76.15,70.2666666666667,70.425,75.3916666666667,88.85,57.2833333333333,64.5916666666667,64.6166666666667,55.5666666666667,64.7666666666667,72.3666666666667,93.5583333333333,99.4833333333333,83.2666666666667,"24.75 101.25"
5675,2012,52.4,5.92,"52.25 5.75",69.0583333333333,77.7083333333333,80.9666666666667,60.65,75.5833333333333,56.8333333333333,83.525,86.6083333333333,87.725,65.5416666666667,55.3666666666667,58.1666666666667,97.8333333333333,70.9083333333333,80.3583333333333,87.9666666666667,73.7333333333333,52.2916666666667,78.5,66.4166666666667,65.3083333333333,78.9416666666667,74.9333333333333,65.7833333333333,69.675,83.05,70.5583333333333,69.8,78.2416666666667,87.675,66.325,79.1666666666667,"52.25 5.75"
5676,2012,52.4,5.92,"52.25 5.75",69.0583333333333,77.7083333333333,80.9666666666667,60.65,75.5833333333333,56.8333333333333,83.525,86.6083333333333,87.725,65.5416666666667,55.3666666666667,58.1666666666667,97.8333333333333,70.9083333333333,80.3583333333333,87.9666666666667,73.7333333333333,52.2916666666667,78.5,66.4166666666667,65.3083333333333,78.9416666666667,74.9333333333333,65.7833333333333,69.675,83.05,70.5583333333333,69.8,78.2416666666667,87.675,66.325,79.1666666666667,"52.25 5.75"
5677,2012,52.4,5.92,"52.25 5.75",69.0583333333333,77.7083333333333,80.9666666666667,60.65,75.5833333333333,56.8333333333333,83.525,86.6083333333333,87.725,65.5416666666667,55.3666666666667,58.1666666666667,97.8333333333333,70.9083333333333,80.3583333333333,87.9666666666667,73.7333333333333,52.2916666666667,78.5,66.4166666666667,65.3083333333333,78.9416666666667,74.9333333333333,65.7833333333333,69.675,83.05,70.5583333333333,69.8,78.2416666666667,87.675,66.325,79.1666666666667,"52.25 5.75"
5777,2008.5,58.38,12.15,"58.25 12.25",61.8083333333333,66.6416666666667,71.625,52.9333333333333,71.2666666666667,58.8416666666667,60.9166666666667,60.9166666666667,64.5916666666667,64.4416666666667,50.675,58.9583333333333,76.3,87.2583333333333,93.4916666666667,60.9416666666667,69.7333333333333,57.4833333333333,69.6083333333333,60.65,82.125,78.2583333333333,86.05,67,65.375,75.7333333333333,87.0083333333333,53.4833333333333,83.9666666666667,75.7416666666667,55.1583333333333,62.6,"58.25 12.25"
5783,2008.5,37.78361111,127.1769444,"37.75 127.25",105.8,133.741666666667,77.7666666666667,117.208333333333,157.75,101.683333333333,129.066666666667,110.45,107.85,104.925,112.183333333333,109.616666666667,140.75,125.841666666667,104.108333333333,104.575,106.475,157.316666666667,123.241666666667,122.266666666667,118.066666666667,118.391666666667,122.933333333333,130.141666666667,150.05,148.45,124.475,125.233333333333,72.4,79.2833333333333,97.9833333333333,107.866666666667,"37.75 127.25"
5784,2008.5,37.78361111,127.1769444,"37.75 127.25",105.8,133.741666666667,77.7666666666667,117.208333333333,157.75,101.683333333333,129.066666666667,110.45,107.85,104.925,112.183333333333,109.616666666667,140.75,125.841666666667,104.108333333333,104.575,106.475,157.316666666667,123.241666666667,122.266666666667,118.066666666667,118.391666666667,122.933333333333,130.141666666667,150.05,148.45,124.475,125.233333333333,72.4,79.2833333333333,97.9833333333333,107.866666666667,"37.75 127.25"
5785,2007,35.45,138.77,"35.25 138.75",144.991666666667,148.025,171.325,226.658333333333,175.025,217.108333333333,170.575,183.775,143.816666666667,141.05,148.066666666667,128.475,234.15,171.175,167.058333333333,161.466666666667,152.108333333333,206.516666666667,199.808333333333,142.333333333333,171.7,170.708333333333,171.2,169.325,201.1,186.975,174.066666666667,153.975,171.633333333333,201.875,180.841666666667,156.116666666667,"35.25 138.75"
5800,2005,45.34583333,127.5780556,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
5801,2005,45.34583333,127.5780556,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
5802,2006,45.34583333,127.5780556,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
5803,2006,45.34583333,127.5780556,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
5804,2007,45.34583333,127.5780556,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
5805,2007,45.34583333,127.5780556,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
5812,2011.5,26.8,109.6,"26.75 109.75",94.425,108.808333333333,108.216666666667,92.55,116.591666666667,117.541666666667,123.366666666667,126.491666666667,146.483333333333,102.091666666667,119.966666666667,122.283333333333,114.225,122.3,122.008333333333,102.666666666667,152.108333333333,93.7083333333333,117.191666666667,91.9666666666667,113.4,91.9916666666667,116.625,105.608333333333,107.75,85.8333333333333,114.408333333333,108.758333333333,120.033333333333,138.1,126.316666666667,133.6,"26.75 109.75"
5817,2008,42.5,117.35,"42.25 117.25",40.6416666666667,34.3,28.85,26.625,40.075,42.025,50.35,41.6916666666667,38.3166666666667,40.9916666666667,41.6833333333333,34.7416666666667,47.1916666666667,37.9,30.2,33.3416666666667,33.3333333333333,41.4,37.85,34.5833333333333,38.6583333333333,30.275,38.5916666666667,28.325,44.35,35.7916666666667,41.3,42.8,37.4916666666667,50.85,51.325,40.4583333333333,"42.25 117.25"
5818,2008,42.5,117.35,"42.25 117.25",40.6416666666667,34.3,28.85,26.625,40.075,42.025,50.35,41.6916666666667,38.3166666666667,40.9916666666667,41.6833333333333,34.7416666666667,47.1916666666667,37.9,30.2,33.3416666666667,33.3333333333333,41.4,37.85,34.5833333333333,38.6583333333333,30.275,38.5916666666667,28.325,44.35,35.7916666666667,41.3,42.8,37.4916666666667,50.85,51.325,40.4583333333333,"42.25 117.25"
5819,2008,42.5,117.35,"42.25 117.25",40.6416666666667,34.3,28.85,26.625,40.075,42.025,50.35,41.6916666666667,38.3166666666667,40.9916666666667,41.6833333333333,34.7416666666667,47.1916666666667,37.9,30.2,33.3416666666667,33.3333333333333,41.4,37.85,34.5833333333333,38.6583333333333,30.275,38.5916666666667,28.325,44.35,35.7916666666667,41.3,42.8,37.4916666666667,50.85,51.325,40.4583333333333,"42.25 117.25"
5820,2008,42.5,117.35,"42.25 117.25",40.6416666666667,34.3,28.85,26.625,40.075,42.025,50.35,41.6916666666667,38.3166666666667,40.9916666666667,41.6833333333333,34.7416666666667,47.1916666666667,37.9,30.2,33.3416666666667,33.3333333333333,41.4,37.85,34.5833333333333,38.6583333333333,30.275,38.5916666666667,28.325,44.35,35.7916666666667,41.3,42.8,37.4916666666667,50.85,51.325,40.4583333333333,"42.25 117.25"
5821,2008,42.5,117.35,"42.25 117.25",40.6416666666667,34.3,28.85,26.625,40.075,42.025,50.35,41.6916666666667,38.3166666666667,40.9916666666667,41.6833333333333,34.7416666666667,47.1916666666667,37.9,30.2,33.3416666666667,33.3333333333333,41.4,37.85,34.5833333333333,38.6583333333333,30.275,38.5916666666667,28.325,44.35,35.7916666666667,41.3,42.8,37.4916666666667,50.85,51.325,40.4583333333333,"42.25 117.25"
5824,2008.5,55.48694444,11.64583333,"55.25 11.75",50.9166666666667,47.5833333333333,48.1416666666667,40.6416666666667,52.2166666666667,46.2833333333333,32.8833333333333,43.95,37.6166666666667,31.7333333333333,28.55,30.1083333333333,38.4833333333333,41.05,37.7666666666667,40.1583333333333,45.4833333333333,41.6833333333333,48.875,44.95,55.1166666666667,67.7166666666667,55.4166666666667,48.9583333333333,56.2166666666667,56.3916666666667,48.9083333333333,44.6916666666667,58.9833333333333,58.7666666666667,53.4166666666667,49.525,"55.25 11.75"
5890,2013,36.85944444,128.2147222,"36.75 128.25",85.5333333333333,110.95,64.8416666666667,113.516666666667,110.85,89.275,85.8583333333333,117.341666666667,73,79.075,90.2833333333333,112.741666666667,125.058333333333,110.866666666667,102.65,67.4333333333333,104.991666666667,146.758333333333,112.6,102.833333333333,95.9166666666667,109.958333333333,76.5833333333333,83.4,96.95,124.916666666667,111.833333333333,92.0666666666667,89.1166666666667,67.7333333333333,90.1083333333333,86.0333333333333,"36.75 128.25"
5891,2006,42.66093611,-80.55951944,"42.75 -80.75",78.55,63.9,72.0916666666667,62.7166666666667,96.65,67.4583333333333,95.1333333333333,67.2416666666667,77.2916666666667,78.7416666666667,93.9583333333333,81.9416666666667,56.3666666666667,69.3416666666667,89.8916666666667,64.4166666666667,61.3666666666667,75.9916666666667,73.6,68.6916666666667,93.9,60.375,94.1833333333333,84.9166666666667,71.2,100.9,65.5916666666667,93.0416666666667,80.7,64.575,71.6166666666667,79.25,"42.75 -80.75"
5892,2006,42.77441944,-80.458775,"42.75 -80.25",80.7916666666667,59.6916666666667,65.3,63.3333333333333,86.1583333333333,66.5583333333333,84.6416666666667,62.3333333333333,67.8083333333333,68.6666666666667,89.275,77.4,55.1333333333333,73.9833333333333,80.6916666666667,61.7,59.9416666666667,75.4166666666667,67.7916666666667,67.7666666666667,91.4416666666667,59.1416666666667,93.5416666666667,83.3833333333333,72.6833333333333,94.2,66.5666666666667,87.075,71.1333333333333,61.0416666666667,62.775,81.1083333333333,"42.75 -80.25"
5893,2006,42.70681111,-80.34831389,"42.75 -80.25",80.7916666666667,59.6916666666667,65.3,63.3333333333333,86.1583333333333,66.5583333333333,84.6416666666667,62.3333333333333,67.8083333333333,68.6666666666667,89.275,77.4,55.1333333333333,73.9833333333333,80.6916666666667,61.7,59.9416666666667,75.4166666666667,67.7916666666667,67.7666666666667,91.4416666666667,59.1416666666667,93.5416666666667,83.3833333333333,72.6833333333333,94.2,66.5666666666667,87.075,71.1333333333333,61.0416666666667,62.775,81.1083333333333,"42.75 -80.25"
5894,2006,42.70977778,-80.3574,"42.75 -80.25",80.7916666666667,59.6916666666667,65.3,63.3333333333333,86.1583333333333,66.5583333333333,84.6416666666667,62.3333333333333,67.8083333333333,68.6666666666667,89.275,77.4,55.1333333333333,73.9833333333333,80.6916666666667,61.7,59.9416666666667,75.4166666666667,67.7916666666667,67.7666666666667,91.4416666666667,59.1416666666667,93.5416666666667,83.3833333333333,72.6833333333333,94.2,66.5666666666667,87.075,71.1333333333333,61.0416666666667,62.775,81.1083333333333,"42.75 -80.25"
5915,2014,37.44,127.9,"37.25 127.75",90.9666666666667,125.283333333333,71.85,109.166666666667,136.325,104.175,95.6666666666667,101.416666666667,86.6666666666667,89.2583333333333,90.8916666666667,110,118.675,112.191666666667,93.225,67.1666666666667,99.4833333333333,138.875,112.041666666667,135.933333333333,99.9666666666667,119.783333333333,87.0416666666667,101.908333333333,110.283333333333,145.35,109.425,109.616666666667,64.25,64.5083333333333,71.65,89.7083333333333,"37.25 127.75"
5932,2011.5,29.67,113.83,"29.75 113.75",109.941666666667,159.566666666667,133.758333333333,149.916666666667,130.616666666667,134.241666666667,126.425,154.225,112.075,150.616666666667,128.2,117.483333333333,146.808333333333,140,125.575,110.8,162.633333333333,132.2,143.958333333333,126.533333333333,112.791666666667,110.033333333333,129.2,118.25,155.108333333333,97.9833333333333,153.033333333333,121.75,136.833333333333,175.675,153.041666666667,163.466666666667,"29.75 113.75"
5957,2010,30.73,103.45,"30.75 103.25",82.1,70.3916666666667,91.475,84.25,101.716666666667,75.4083333333333,94.325,77.0833333333333,84.05,92.4,77.2416666666667,72.075,84.2166666666667,80.9416666666667,78.5583333333333,87.9916666666667,72.1583333333333,72.5583333333333,96.4833333333333,78.4583333333333,70.7833333333333,66.2333333333333,87.875,80.125,88.5833333333333,86.5333333333333,76.8666666666667,97.275,91.2083333333333,87.2583333333333,103.283333333333,91.4416666666667,"30.75 103.25"
5980,1993.5,39.95166667,115.4275,"39.75 115.25",43.625,49.9583333333333,50.5166666666667,38.675,55.2916666666667,50.675,53.55,35.925,48.8916666666667,56.1,49.275,37.4916666666667,48.575,33.375,41.475,35.2833333333333,42.35,46.525,48.925,40.5083333333333,35.175,46.4,49.0416666666667,42.5583333333333,51.0166666666667,48.6333333333333,53.3833333333333,52.3083333333333,47.7166666666667,50.4666666666667,62.1583333333333,53.0166666666667,"39.75 115.25"
5981,1993.5,39.95722222,115.4247222,"39.75 115.25",43.625,49.9583333333333,50.5166666666667,38.675,55.2916666666667,50.675,53.55,35.925,48.8916666666667,56.1,49.275,37.4916666666667,48.575,33.375,41.475,35.2833333333333,42.35,46.525,48.925,40.5083333333333,35.175,46.4,49.0416666666667,42.5583333333333,51.0166666666667,48.6333333333333,53.3833333333333,52.3083333333333,47.7166666666667,50.4666666666667,62.1583333333333,53.0166666666667,"39.75 115.25"
5982,1993.5,39.95944444,115.5277778,"39.75 115.75",55.05,59.925,60.45,44.9833333333333,65.3166666666667,63.7,57.4083333333333,46.125,58.6666666666667,61.6083333333333,61.0083333333333,43.3833333333333,61.2166666666667,40.1333333333333,46.6083333333333,40.1916666666667,46.0583333333333,52.2833333333333,52.425,46.7333333333333,40.1083333333333,51,58.8083333333333,49.5333333333333,57.4166666666667,59.3833333333333,63.85,58.9666666666667,50.2583333333333,53.9583333333333,69.3416666666667,60.225,"39.75 115.75"
5990,2008,31.78,102.7,"31.75 102.75",62.7583333333333,59.125,58.8166666666667,70.5916666666667,64.75,63.8083333333333,70.55,62.4333333333333,54.9416666666667,58.75,52.6666666666667,46.5083333333333,68.6916666666667,68.15,63.6416666666667,68.575,50.1,65.825,70.1333333333333,67.3833333333333,64.8083333333333,59.4083333333333,54.95,69.475,71.9166666666667,67.8,76.625,65.2083333333333,72.0083333333333,73.0916666666667,70.7666666666667,79.725,"31.75 102.75"
5991,2008,31.78,102.7,"31.75 102.75",62.7583333333333,59.125,58.8166666666667,70.5916666666667,64.75,63.8083333333333,70.55,62.4333333333333,54.9416666666667,58.75,52.6666666666667,46.5083333333333,68.6916666666667,68.15,63.6416666666667,68.575,50.1,65.825,70.1333333333333,67.3833333333333,64.8083333333333,59.4083333333333,54.95,69.475,71.9166666666667,67.8,76.625,65.2083333333333,72.0083333333333,73.0916666666667,70.7666666666667,79.725,"31.75 102.75"
5992,2008,31.78,102.7,"31.75 102.75",62.7583333333333,59.125,58.8166666666667,70.5916666666667,64.75,63.8083333333333,70.55,62.4333333333333,54.9416666666667,58.75,52.6666666666667,46.5083333333333,68.6916666666667,68.15,63.6416666666667,68.575,50.1,65.825,70.1333333333333,67.3833333333333,64.8083333333333,59.4083333333333,54.95,69.475,71.9166666666667,67.8,76.625,65.2083333333333,72.0083333333333,73.0916666666667,70.7666666666667,79.725,"31.75 102.75"
5993,2008,31.78,102.7,"31.75 102.75",62.7583333333333,59.125,58.8166666666667,70.5916666666667,64.75,63.8083333333333,70.55,62.4333333333333,54.9416666666667,58.75,52.6666666666667,46.5083333333333,68.6916666666667,68.15,63.6416666666667,68.575,50.1,65.825,70.1333333333333,67.3833333333333,64.8083333333333,59.4083333333333,54.95,69.475,71.9166666666667,67.8,76.625,65.2083333333333,72.0083333333333,73.0916666666667,70.7666666666667,79.725,"31.75 102.75"
5994,2008.5,13.58702778,99.50108333,"13.75 99.75",96.2333333333333,87.3916666666667,108.066666666667,84.5,86.6,87.4166666666667,81.9333333333333,92.6583333333333,102.416666666667,94.6333333333333,120.058333333333,70.3666666666667,117.833333333333,96.5916666666667,85.4333333333333,74.4166666666667,85.0416666666667,104.491666666667,81.0666666666667,111.075,101.716666666667,101.841666666667,99.95,103.625,101.741666666667,103.691666666667,96.5166666666667,102.133333333333,80.3916666666667,90.4583333333333,99.9833333333333,114.866666666667,"13.75 99.75"
5995,2009.5,13.58702778,99.50108333,"13.75 99.75",96.2333333333333,87.3916666666667,108.066666666667,84.5,86.6,87.4166666666667,81.9333333333333,92.6583333333333,102.416666666667,94.6333333333333,120.058333333333,70.3666666666667,117.833333333333,96.5916666666667,85.4333333333333,74.4166666666667,85.0416666666667,104.491666666667,81.0666666666667,111.075,101.716666666667,101.841666666667,99.95,103.625,101.741666666667,103.691666666667,96.5166666666667,102.133333333333,80.3916666666667,90.4583333333333,99.9833333333333,114.866666666667,"13.75 99.75"
5996,2010.5,13.58702778,99.50108333,"13.75 99.75",96.2333333333333,87.3916666666667,108.066666666667,84.5,86.6,87.4166666666667,81.9333333333333,92.6583333333333,102.416666666667,94.6333333333333,120.058333333333,70.3666666666667,117.833333333333,96.5916666666667,85.4333333333333,74.4166666666667,85.0416666666667,104.491666666667,81.0666666666667,111.075,101.716666666667,101.841666666667,99.95,103.625,101.741666666667,103.691666666667,96.5166666666667,102.133333333333,80.3916666666667,90.4583333333333,99.9833333333333,114.866666666667,"13.75 99.75"
5997,2011.5,13.58702778,99.50108333,"13.75 99.75",96.2333333333333,87.3916666666667,108.066666666667,84.5,86.6,87.4166666666667,81.9333333333333,92.6583333333333,102.416666666667,94.6333333333333,120.058333333333,70.3666666666667,117.833333333333,96.5916666666667,85.4333333333333,74.4166666666667,85.0416666666667,104.491666666667,81.0666666666667,111.075,101.716666666667,101.841666666667,99.95,103.625,101.741666666667,103.691666666667,96.5166666666667,102.133333333333,80.3916666666667,90.4583333333333,99.9833333333333,114.866666666667,"13.75 99.75"
6004,2010.5,58.05,27.02,"58.25 27.25",59.4333333333333,59.75,55.2916666666667,49.3333333333333,68.3666666666667,54.3833333333333,45.9583333333333,55.55,51.4166666666667,50.7333333333333,45.7333333333333,58.35,66.7083333333333,50.7583333333333,53.85,64.2333333333333,43.5666666666667,61.6083333333333,58.9333333333333,43.3416666666667,43.1416666666667,51.8416666666667,67.0083333333333,64.7833333333333,67.1416666666667,47.5916666666667,64.5333333333333,46.2,55.2666666666667,49.0583333333333,69.5916666666667,69.2833333333333,"58.25 27.25"
6005,2010.5,58.62,27.03,"58.75 27.25",57.4,62.3,59.6416666666667,51.2833333333333,64.9,55.0416666666667,41.4166666666667,50.9666666666667,50.1333333333333,51.6166666666667,43.725,54.25,64.3416666666667,48.15,55.0083333333333,62.7166666666667,39.9083333333333,59.8666666666667,57.45,43.8583333333333,33.1916666666667,40.075,55.5666666666667,57.5,60.4833333333333,50.7166666666667,62.6666666666667,48.1333333333333,53.1166666666667,44.8916666666667,71.4583333333333,67.25,"58.75 27.25"
6006,2010.5,57.13,26.93,"57.25 26.75",61.1083333333333,55.1916666666667,57.0333333333333,59.65,67.75,54.2416666666667,49.4333333333333,56.25,58.8333333333333,53.6916666666667,48.9833333333333,63.65,66.3,56.35,54.2166666666667,66.85,44.2833333333333,57.5166666666667,54.2833333333333,46.6333333333333,43.9,53.85,66.0583333333333,61.2416666666667,68.2,54.7583333333333,68.8333333333333,47.0083333333333,58.5666666666667,49.2333333333333,68.2,72.675,"57.25 26.75"
6011,2013,36.33,138.55,"36.25 138.75",107.975,96.5083333333333,125.041666666667,152.841666666667,116.458333333333,150.441666666667,114.183333333333,138.375,97.4833333333333,111.975,100.858333333333,91.6166666666667,142.125,136.933333333333,123.716666666667,129.691666666667,122.975,120.45,125.916666666667,106.05,135.808333333333,112.375,124.258333333333,111.125,135.775,124.808333333333,114.85,107.741666666667,136.083333333333,123.833333333333,128.733333333333,121.15,"36.25 138.75"
6012,2013,36.33,138.55,"36.25 138.75",107.975,96.5083333333333,125.041666666667,152.841666666667,116.458333333333,150.441666666667,114.183333333333,138.375,97.4833333333333,111.975,100.858333333333,91.6166666666667,142.125,136.933333333333,123.716666666667,129.691666666667,122.975,120.45,125.916666666667,106.05,135.808333333333,112.375,124.258333333333,111.125,135.775,124.808333333333,114.85,107.741666666667,136.083333333333,123.833333333333,128.733333333333,121.15,"36.25 138.75"
