"Record_number","Study_midyear","Latitude","Longitude","Site.x","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Site.y"
71,2001,64.8,-147.87,"64.75 -147.75",-1.60833333333333,-0.583333333333333,-1.10833333333333,-2.28333333333333,-2.66666666666667,-1.51666666666667,-3.21666666666667,0.0833333333333333,-2.13333333333333,-1.65833333333333,-3.81666666666667,-1.68333333333333,-1.48333333333333,-4.25,-1.6,-1.39166666666667,-0.541666666666667,-1.41666666666667,-1.15833333333333,-1.10833333333333,-2.95,-1.94166666666667,-3.43333333333333,-2.24166666666667,-1.40833333333333,-2.11666666666667,-4,-2.4,-1.00833333333333,-1.05833333333333,-0.133333333333333,-1.25833333333333,"64.75 -147.75"
72,1997,48.67,7.08,"48.75 7.25",8.25,8.09166666666667,9.48333333333333,9.425,9.66666666666667,8.7,9.54166666666667,8.99166666666667,10.275,9.40833333333333,7.975,9.25833333333333,9.35,9.75833333333333,10.45,9.575,10.075,10.0416666666667,9.35833333333333,9.525,9.95833333333333,10.075,9.61666666666667,9.725,8.6,10.3666666666667,9.7,9.2,10.9083333333333,10.4333333333333,9.79166666666667,10.0083333333333,"48.75 7.25"
73,1997,48.67,7.08,"48.75 7.25",8.25,8.09166666666667,9.48333333333333,9.425,9.66666666666667,8.7,9.54166666666667,8.99166666666667,10.275,9.40833333333333,7.975,9.25833333333333,9.35,9.75833333333333,10.45,9.575,10.075,10.0416666666667,9.35833333333333,9.525,9.95833333333333,10.075,9.61666666666667,9.725,8.6,10.3666666666667,9.7,9.2,10.9083333333333,10.4333333333333,9.79166666666667,10.0083333333333,"48.75 7.25"
88,1998.5,53.99,-105.12,"53.75 -105.25",1.05,2.84166666666667,1.275,-0.0916666666666665,-0.158333333333333,0.733333333333333,0.916666666666667,0.85,0.291666666666667,0.241666666666666,-1.2,1.475,2.04166666666667,2.14166666666667,0.4,1.96666666666667,-0.0333333333333331,1.025,0.158333333333333,1.75833333333333,2.225,0.75,0.0666666666666667,0.2,1.95833333333333,1.53333333333333,1.825,-0.0666666666666667,-0.175,2.24166666666667,2.725,1.63333333333333,"53.75 -105.25"
89,1998.5,53.99,-105.12,"53.75 -105.25",1.05,2.84166666666667,1.275,-0.0916666666666665,-0.158333333333333,0.733333333333333,0.916666666666667,0.85,0.291666666666667,0.241666666666666,-1.2,1.475,2.04166666666667,2.14166666666667,0.4,1.96666666666667,-0.0333333333333331,1.025,0.158333333333333,1.75833333333333,2.225,0.75,0.0666666666666667,0.2,1.95833333333333,1.53333333333333,1.825,-0.0666666666666667,-0.175,2.24166666666667,2.725,1.63333333333333,"53.75 -105.25"
90,1999,60.08,17.5,"60.25 17.25",4.475,3.23333333333333,5.18333333333333,6.70833333333333,6.59166666666667,5.73333333333333,6.175,5.26666666666667,5.28333333333333,4.825,3.70833333333333,5.38333333333333,4.55,5.38333333333333,6.1,4.84166666666667,5.13333333333333,5.00833333333333,4.875,5.31666666666667,5.83333333333333,5.51666666666667,5.88333333333333,4.96666666666667,3.10833333333333,5.9,4.73333333333333,5.16666666666667,6.23333333333333,6.00833333333333,5.5,5.425,"60.25 17.25"
91,1999,60.08,17.5,"60.25 17.25",4.475,3.23333333333333,5.18333333333333,6.70833333333333,6.59166666666667,5.73333333333333,6.175,5.26666666666667,5.28333333333333,4.825,3.70833333333333,5.38333333333333,4.55,5.38333333333333,6.1,4.84166666666667,5.13333333333333,5.00833333333333,4.875,5.31666666666667,5.83333333333333,5.51666666666667,5.88333333333333,4.96666666666667,3.10833333333333,5.9,4.73333333333333,5.16666666666667,6.23333333333333,6.00833333333333,5.5,5.425,"60.25 17.25"
92,1999,44.5,-121.52,"44.25 -121.75",4.525,4.55,4.2,3.56666666666667,3.95833333333333,4.025,4.8,2.64166666666667,3.75833333333333,3.88333333333333,3.71666666666667,3.81666666666667,4.06666666666667,3.65,3.425,3.81666666666667,3.925,4.51666666666667,4.55,3.94166666666667,4.05833333333333,4.05833333333333,3.7,3.875,3.89166666666667,3.46666666666667,4.10833333333333,4.15,4.975,5.65,4.6,4.25,"44.25 -121.75"
93,1999,44.42,-121.51,"44.25 -121.75",4.525,4.55,4.2,3.56666666666667,3.95833333333333,4.025,4.8,2.64166666666667,3.75833333333333,3.88333333333333,3.71666666666667,3.81666666666667,4.06666666666667,3.65,3.425,3.81666666666667,3.925,4.51666666666667,4.55,3.94166666666667,4.05833333333333,4.05833333333333,3.7,3.875,3.89166666666667,3.46666666666667,4.10833333333333,4.15,4.975,5.65,4.6,4.25,"44.25 -121.75"
94,2000,44.5,-121.52,"44.25 -121.75",4.525,4.55,4.2,3.56666666666667,3.95833333333333,4.025,4.8,2.64166666666667,3.75833333333333,3.88333333333333,3.71666666666667,3.81666666666667,4.06666666666667,3.65,3.425,3.81666666666667,3.925,4.51666666666667,4.55,3.94166666666667,4.05833333333333,4.05833333333333,3.7,3.875,3.89166666666667,3.46666666666667,4.10833333333333,4.15,4.975,5.65,4.6,4.25,"44.25 -121.75"
95,2000,44.42,-121.51,"44.25 -121.75",4.525,4.55,4.2,3.56666666666667,3.95833333333333,4.025,4.8,2.64166666666667,3.75833333333333,3.88333333333333,3.71666666666667,3.81666666666667,4.06666666666667,3.65,3.425,3.81666666666667,3.925,4.51666666666667,4.55,3.94166666666667,4.05833333333333,4.05833333333333,3.7,3.875,3.89166666666667,3.46666666666667,4.10833333333333,4.15,4.975,5.65,4.6,4.25,"44.25 -121.75"
96,2001,44.5,-121.52,"44.25 -121.75",4.525,4.55,4.2,3.56666666666667,3.95833333333333,4.025,4.8,2.64166666666667,3.75833333333333,3.88333333333333,3.71666666666667,3.81666666666667,4.06666666666667,3.65,3.425,3.81666666666667,3.925,4.51666666666667,4.55,3.94166666666667,4.05833333333333,4.05833333333333,3.7,3.875,3.89166666666667,3.46666666666667,4.10833333333333,4.15,4.975,5.65,4.6,4.25,"44.25 -121.75"
97,2001,44.42,-121.51,"44.25 -121.75",4.525,4.55,4.2,3.56666666666667,3.95833333333333,4.025,4.8,2.64166666666667,3.75833333333333,3.88333333333333,3.71666666666667,3.81666666666667,4.06666666666667,3.65,3.425,3.81666666666667,3.925,4.51666666666667,4.55,3.94166666666667,4.05833333333333,4.05833333333333,3.7,3.875,3.89166666666667,3.46666666666667,4.10833333333333,4.15,4.975,5.65,4.6,4.25,"44.25 -121.75"
98,1996.5,44.42,-121.51,"44.25 -121.75",4.525,4.55,4.2,3.56666666666667,3.95833333333333,4.025,4.8,2.64166666666667,3.75833333333333,3.88333333333333,3.71666666666667,3.81666666666667,4.06666666666667,3.65,3.425,3.81666666666667,3.925,4.51666666666667,4.55,3.94166666666667,4.05833333333333,4.05833333333333,3.7,3.875,3.89166666666667,3.46666666666667,4.10833333333333,4.15,4.975,5.65,4.6,4.25,"44.25 -121.75"
103,1996,42.9,-72.3,"42.75 -72.25",6.725,7.075,7.05833333333333,6.65833333333333,8.325,7.89166666666667,6.49166666666667,6.65833333333333,6.35,6.90833333333333,6.63333333333333,6.34166666666667,8.05,7.78333333333333,6.525,7.26666666666667,7.48333333333333,6.25,6.58333333333333,7.14166666666667,8.01666666666667,6.91666666666667,6.975,6.49166666666667,8.14166666666667,7.59166666666667,8.875,7.5,6.63333333333333,7.14166666666667,8.525,8.03333333333333,"42.75 -72.25"
108,1994,37.4,-122.23,"37.25 -122.25",13.7833333333333,13.6083333333333,13.65,13.2666666666667,13.0916666666667,12.7583333333333,13.7833333333333,13.325,12.325,13.625,13.6416666666667,13.7833333333333,12.7583333333333,12.9166666666667,13.275,13.3166666666667,13.15,13.525,13.5083333333333,13.3666666666667,13.0166666666667,12.7166666666667,13.1416666666667,13.1666666666667,12.6333333333333,12.5666666666667,13.0583333333333,13.65,14.8,14.4416666666667,14.025,14.2916666666667,"37.25 -122.25"
113,1992,54.1,10.23,"54.25 10.25",7.95,7.58333333333333,9.28333333333333,9.7,9.93333333333333,8.66666666666667,9.625,8.4,9.55833333333333,9.11666666666667,7.43333333333333,9.225,9.225,9.70833333333333,9.71666666666667,8.65833333333333,9.53333333333333,9.125,9,9.13333333333333,9.71666666666667,9.925,9.65,9.13333333333333,7.49166666666667,9.33333333333333,8.65833333333333,8.58333333333333,10.4,9.54166666666667,9.575,9.50833333333333,"54.25 10.25"
115,1995.5,34.63,-79.2,"34.75 -79.25",17.375,16.3416666666667,15.725,16.1333333333333,17.7166666666667,17.0083333333333,16.0333333333333,16.4416666666667,16.5583333333333,16.2833333333333,15.975,16.2083333333333,17.6666666666667,16.85,16.0583333333333,16.8166666666667,17.1666666666667,16.3333333333333,16.775,16.7916666666667,16.9583333333333,17.5583333333333,16.7083333333333,16.3916666666667,16.4,17.2,17.2,16.075,16.1333333333333,17.55,17.6333333333333,17.9083333333333,"34.75 -79.25"
116,1995.5,34.63,-79.2,"34.75 -79.25",17.375,16.3416666666667,15.725,16.1333333333333,17.7166666666667,17.0083333333333,16.0333333333333,16.4416666666667,16.5583333333333,16.2833333333333,15.975,16.2083333333333,17.6666666666667,16.85,16.0583333333333,16.8166666666667,17.1666666666667,16.3333333333333,16.775,16.7916666666667,16.9583333333333,17.5583333333333,16.7083333333333,16.3916666666667,16.4,17.2,17.2,16.075,16.1333333333333,17.55,17.6333333333333,17.9083333333333,"34.75 -79.25"
117,1995.5,34.63,-79.2,"34.75 -79.25",17.375,16.3416666666667,15.725,16.1333333333333,17.7166666666667,17.0083333333333,16.0333333333333,16.4416666666667,16.5583333333333,16.2833333333333,15.975,16.2083333333333,17.6666666666667,16.85,16.0583333333333,16.8166666666667,17.1666666666667,16.3333333333333,16.775,16.7916666666667,16.9583333333333,17.5583333333333,16.7083333333333,16.3916666666667,16.4,17.2,17.2,16.075,16.1333333333333,17.55,17.6333333333333,17.9083333333333,"34.75 -79.25"
118,1995.5,34.63,-79.2,"34.75 -79.25",17.375,16.3416666666667,15.725,16.1333333333333,17.7166666666667,17.0083333333333,16.0333333333333,16.4416666666667,16.5583333333333,16.2833333333333,15.975,16.2083333333333,17.6666666666667,16.85,16.0583333333333,16.8166666666667,17.1666666666667,16.3333333333333,16.775,16.7916666666667,16.9583333333333,17.5583333333333,16.7083333333333,16.3916666666667,16.4,17.2,17.2,16.075,16.1333333333333,17.55,17.6333333333333,17.9083333333333,"34.75 -79.25"
130,1994,53.92,-104.69,"53.75 -104.75",1.29166666666667,3.04166666666667,1.525,0.0583333333333331,-0.0333333333333332,0.858333333333333,0.975,0.866666666666667,0.283333333333333,0.0833333333333333,-1.45,1.225,2.05833333333333,2.09166666666667,0.275,1.54166666666667,-0.45,0.908333333333333,-0.0166666666666664,1.65,2.06666666666667,0.591666666666666,-0.0916666666666663,0.133333333333334,1.9,1.46666666666667,1.775,-0.225,-0.2,2.225,2.65833333333333,1.65,"53.75 -104.75"
131,1994,53.63,-106.2,"53.75 -106.25",0.358333333333334,2.175,0.5,-0.75,-0.608333333333333,0.175,0.575,0.625,-0.35,-0.525,-1.96666666666667,0.941666666666667,1.64166666666667,1.64166666666667,0.0499999999999999,1.84166666666667,-0.216666666666666,0.558333333333333,-0.283333333333333,1.31666666666667,1.75,0.258333333333334,-0.358333333333333,-0.35,1.44166666666667,1.00833333333333,1.24166666666667,-0.45,-0.658333333333333,1.725,2.20833333333333,1.075,"53.75 -106.25"
132,1994,53.99,-105.12,"53.75 -105.25",1.05,2.84166666666667,1.275,-0.0916666666666665,-0.158333333333333,0.733333333333333,0.916666666666667,0.85,0.291666666666667,0.241666666666666,-1.2,1.475,2.04166666666667,2.14166666666667,0.4,1.96666666666667,-0.0333333333333331,1.025,0.158333333333333,1.75833333333333,2.225,0.75,0.0666666666666667,0.2,1.95833333333333,1.53333333333333,1.825,-0.0666666666666667,-0.175,2.24166666666667,2.725,1.63333333333333,"53.75 -105.25"
133,2004,45.59,-84.72,"45.75 -84.75",5.71666666666667,7.18333333333333,5.48333333333333,4.34166666666667,5.9,6.25,4.88333333333333,4.79166666666667,5.1,5.475,4.4,5.14166666666667,7.88333333333333,7.11666666666667,6.24166666666667,7.04166666666667,6.4,5.45,5.59166666666667,6.80833333333333,7.30833333333333,6.71666666666667,5.675,5.55833333333333,7.55833333333333,6.61666666666667,8.125,5.575,4.075,6.06666666666667,7.66666666666667,6.80833333333333,"45.75 -84.75"
134,2004,45.59,-84.72,"45.75 -84.75",5.71666666666667,7.18333333333333,5.48333333333333,4.34166666666667,5.9,6.25,4.88333333333333,4.79166666666667,5.1,5.475,4.4,5.14166666666667,7.88333333333333,7.11666666666667,6.24166666666667,7.04166666666667,6.4,5.45,5.59166666666667,6.80833333333333,7.30833333333333,6.71666666666667,5.675,5.55833333333333,7.55833333333333,6.61666666666667,8.125,5.575,4.075,6.06666666666667,7.66666666666667,6.80833333333333,"45.75 -84.75"
135,2004,45.59,-84.72,"45.75 -84.75",5.71666666666667,7.18333333333333,5.48333333333333,4.34166666666667,5.9,6.25,4.88333333333333,4.79166666666667,5.1,5.475,4.4,5.14166666666667,7.88333333333333,7.11666666666667,6.24166666666667,7.04166666666667,6.4,5.45,5.59166666666667,6.80833333333333,7.30833333333333,6.71666666666667,5.675,5.55833333333333,7.55833333333333,6.61666666666667,8.125,5.575,4.075,6.06666666666667,7.66666666666667,6.80833333333333,"45.75 -84.75"
136,2004,45.59,-84.72,"45.75 -84.75",5.71666666666667,7.18333333333333,5.48333333333333,4.34166666666667,5.9,6.25,4.88333333333333,4.79166666666667,5.1,5.475,4.4,5.14166666666667,7.88333333333333,7.11666666666667,6.24166666666667,7.04166666666667,6.4,5.45,5.59166666666667,6.80833333333333,7.30833333333333,6.71666666666667,5.675,5.55833333333333,7.55833333333333,6.61666666666667,8.125,5.575,4.075,6.06666666666667,7.66666666666667,6.80833333333333,"45.75 -84.75"
137,2004,45.59,-84.72,"45.75 -84.75",5.71666666666667,7.18333333333333,5.48333333333333,4.34166666666667,5.9,6.25,4.88333333333333,4.79166666666667,5.1,5.475,4.4,5.14166666666667,7.88333333333333,7.11666666666667,6.24166666666667,7.04166666666667,6.4,5.45,5.59166666666667,6.80833333333333,7.30833333333333,6.71666666666667,5.675,5.55833333333333,7.55833333333333,6.61666666666667,8.125,5.575,4.075,6.06666666666667,7.66666666666667,6.80833333333333,"45.75 -84.75"
149,2000,42.4,11.92,"42.25 11.75",15.7083333333333,16.0333333333333,16.2583333333333,15.8666666666667,15.3916666666667,14.6416666666667,15.725,15.1166666666667,15.875,14.8416666666667,14.7833333333333,15.875,16.1,16.4,16.7666666666667,16.5166666666667,16.4416666666667,17.0833333333333,16.1916666666667,15.45,15.7083333333333,15.6083333333333,15.2333333333333,16.7583333333333,15.9833333333333,16.925,16.9,16.3166666666667,16.8833333333333,16.8916666666667,16.3583333333333,16.3166666666667,"42.25 11.75"
150,1997,32.82,130.73,"32.75 130.75",16.2916666666667,16.9,16.6416666666667,17.2083333333333,17.7333333333333,16.8416666666667,16.7416666666667,16.175,17.4333333333333,16.175,16.4666666666667,16.9166666666667,18.0916666666667,17.0083333333333,17.0416666666667,17.0166666666667,17.2916666666667,17.2416666666667,17.675,16.9416666666667,17.4833333333333,17.875,17.1166666666667,17.4583333333333,17.35,16.8583333333333,16.6583333333333,17.25,16.8,17.2833333333333,18.05,17.0166666666667,"32.75 130.75"
151,1997,32.82,130.73,"32.75 130.75",16.2916666666667,16.9,16.6416666666667,17.2083333333333,17.7333333333333,16.8416666666667,16.7416666666667,16.175,17.4333333333333,16.175,16.4666666666667,16.9166666666667,18.0916666666667,17.0083333333333,17.0416666666667,17.0166666666667,17.2916666666667,17.2416666666667,17.675,16.9416666666667,17.4833333333333,17.875,17.1166666666667,17.4583333333333,17.35,16.8583333333333,16.6583333333333,17.25,16.8,17.2833333333333,18.05,17.0166666666667,"32.75 130.75"
172,1988,32.13,-81.42,"32.25 -81.25",19.9166666666667,18.7166666666667,18.2833333333333,18.9333333333333,20.3333333333333,19.65,18.7916666666667,19.0666666666667,18.7666666666667,18.7833333333333,18.5,18.475,19.7416666666667,18.9666666666667,18.2666666666667,18.875,19.1916666666667,18.6583333333333,18.775,18.6833333333333,19.1833333333333,19.375,19.1833333333333,18.9916666666667,18.5916666666667,19.6166666666667,19.8083333333333,19.1,19.0583333333333,19.875,20.075,20.3666666666667,"32.25 -81.25"
173,1988,32.13,-81.42,"32.25 -81.25",19.9166666666667,18.7166666666667,18.2833333333333,18.9333333333333,20.3333333333333,19.65,18.7916666666667,19.0666666666667,18.7666666666667,18.7833333333333,18.5,18.475,19.7416666666667,18.9666666666667,18.2666666666667,18.875,19.1916666666667,18.6583333333333,18.775,18.6833333333333,19.1833333333333,19.375,19.1833333333333,18.9916666666667,18.5916666666667,19.6166666666667,19.8083333333333,19.1,19.0583333333333,19.875,20.075,20.3666666666667,"32.25 -81.25"
174,1994,53.63,-106.2,"53.75 -106.25",0.358333333333334,2.175,0.5,-0.75,-0.608333333333333,0.175,0.575,0.625,-0.35,-0.525,-1.96666666666667,0.941666666666667,1.64166666666667,1.64166666666667,0.0499999999999999,1.84166666666667,-0.216666666666666,0.558333333333333,-0.283333333333333,1.31666666666667,1.75,0.258333333333334,-0.358333333333333,-0.35,1.44166666666667,1.00833333333333,1.24166666666667,-0.45,-0.658333333333333,1.725,2.20833333333333,1.075,"53.75 -106.25"
184,1992.5,54.83,37.58,"54.75 37.75",4.28333333333333,2.61666666666667,4.99166666666667,6.70833333333333,5.86666666666667,5.78333333333333,5.43333333333333,4.21666666666667,4.05,6.03333333333333,4.49166666666667,4.625,4.61666666666667,5.95833333333333,6.025,5.25833333333333,5.60833333333333,4.75833333333333,5.28333333333333,5.43333333333333,4.64166666666667,6.36666666666667,6.65,5.625,6.1,5.90833333333333,5.275,6.11666666666667,6.16666666666667,6.8,5.99166666666667,5.81666666666667,"54.75 37.75"
185,1992.5,54.83,37.58,"54.75 37.75",4.28333333333333,2.61666666666667,4.99166666666667,6.70833333333333,5.86666666666667,5.78333333333333,5.43333333333333,4.21666666666667,4.05,6.03333333333333,4.49166666666667,4.625,4.61666666666667,5.95833333333333,6.025,5.25833333333333,5.60833333333333,4.75833333333333,5.28333333333333,5.43333333333333,4.64166666666667,6.36666666666667,6.65,5.625,6.1,5.90833333333333,5.275,6.11666666666667,6.16666666666667,6.8,5.99166666666667,5.81666666666667,"54.75 37.75"
276,2004.5,45.37,127.53,"45.25 127.75",2.15833333333333,1.74166666666667,2.74166666666667,3.35,3.79166666666667,2.95,2.925,2.86666666666667,3.225,3.81666666666667,3.175,3.96666666666667,4.6,3.09166666666667,2.70833333333333,2.9,3.58333333333333,4.16666666666667,3.95,3.15,3.63333333333333,4.925,4.475,2.95833333333333,2.56666666666667,3.50833333333333,3.075,2.93333333333333,3.675,4.15833333333333,3.71666666666667,4,"45.25 127.75"
278,2004.5,45.37,127.53,"45.25 127.75",2.15833333333333,1.74166666666667,2.74166666666667,3.35,3.79166666666667,2.95,2.925,2.86666666666667,3.225,3.81666666666667,3.175,3.96666666666667,4.6,3.09166666666667,2.70833333333333,2.9,3.58333333333333,4.16666666666667,3.95,3.15,3.63333333333333,4.925,4.475,2.95833333333333,2.56666666666667,3.50833333333333,3.075,2.93333333333333,3.675,4.15833333333333,3.71666666666667,4,"45.25 127.75"
279,2004.5,45.37,127.53,"45.25 127.75",2.15833333333333,1.74166666666667,2.74166666666667,3.35,3.79166666666667,2.95,2.925,2.86666666666667,3.225,3.81666666666667,3.175,3.96666666666667,4.6,3.09166666666667,2.70833333333333,2.9,3.58333333333333,4.16666666666667,3.95,3.15,3.63333333333333,4.925,4.475,2.95833333333333,2.56666666666667,3.50833333333333,3.075,2.93333333333333,3.675,4.15833333333333,3.71666666666667,4,"45.25 127.75"
281,2004.5,45.37,127.53,"45.25 127.75",2.15833333333333,1.74166666666667,2.74166666666667,3.35,3.79166666666667,2.95,2.925,2.86666666666667,3.225,3.81666666666667,3.175,3.96666666666667,4.6,3.09166666666667,2.70833333333333,2.9,3.58333333333333,4.16666666666667,3.95,3.15,3.63333333333333,4.925,4.475,2.95833333333333,2.56666666666667,3.50833333333333,3.075,2.93333333333333,3.675,4.15833333333333,3.71666666666667,4,"45.25 127.75"
295,2002,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
296,2002,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
297,2002,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
298,2002,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
299,2003,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
300,2003,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
301,2003,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
302,2003,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
303,2004,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
304,2004,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
305,2004,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
306,2004,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
307,2005,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
308,2005,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
309,2005,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
310,2005,34.98,-97.52,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
